device_id,device_name,sample_time,variable,value
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 21:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 22:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-16 23:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 00:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 01:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 02:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 03:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 04:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 05:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:10:00,DC Current,0.2637407666666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:15:00,DC Current,0.36014
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:20:00,DC Current,0.5532933333333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:25:00,DC Current,2.2576448333333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:30:00,DC Current,3.1442125666666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:35:00,DC Current,3.992995
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:40:00,DC Current,4.8308131
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:45:00,DC Current,5.7722807666666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:50:00,DC Current,6.5659420666666675
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 06:55:00,DC Current,7.7378974666666664
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:00:00,DC Current,8.8502471
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:05:00,DC Current,9.777865333333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:10:00,DC Current,6.194454066666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:15:00,DC Current,3.916580033333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:20:00,DC Current,8.6355652
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:25:00,DC Current,7.592611833333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:30:00,DC Current,8.578873333333332
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:35:00,DC Current,5.919957566666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:40:00,DC Current,12.197773666666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:45:00,DC Current,3.039616533333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:50:00,DC Current,3.7779707
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 07:55:00,DC Current,4.6982072
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:00:00,DC Current,4.888123466666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:05:00,DC Current,4.2581783
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:10:00,DC Current,4.145902633333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:15:00,DC Current,6.091939433333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:20:00,DC Current,8.074012533333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:25:00,DC Current,12.466112366666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:30:00,DC Current,8.800915366666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:35:00,DC Current,10.987850833333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:40:00,DC Current,12.520287533333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:45:00,DC Current,12.066489966666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:50:00,DC Current,12.000391433333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 08:55:00,DC Current,13.1244398
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:00:00,DC Current,13.310066666666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:05:00,DC Current,13.045202300000001
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:10:00,DC Current,13.32
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:15:00,DC Current,13.32
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:20:00,DC Current,13.490368766666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:25:00,DC Current,10.918478033333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:30:00,DC Current,12.578420066666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:35:00,DC Current,11.405312833333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:40:00,DC Current,13.010086666666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:45:00,DC Current,12.073433866666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:50:00,DC Current,10.460204766666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 09:55:00,DC Current,12.681198566666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:00:00,DC Current,10.912891266666668
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:05:00,DC Current,7.359063733333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:10:00,DC Current,5.974707033333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:15:00,DC Current,10.613422933333332
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:20:00,DC Current,9.960936633333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:25:00,DC Current,8.386209166666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:30:00,DC Current,9.661304366666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:35:00,DC Current,12.7443354
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:40:00,DC Current,12.518834733333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:45:00,DC Current,12.854088866666668
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:50:00,DC Current,9.505343033333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 10:55:00,DC Current,12.857606566666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:00:00,DC Current,9.701492499999999
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:05:00,DC Current,13.010605333333332
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:10:00,DC Current,13.213030933333332
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:15:00,DC Current,13.465061133333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:20:00,DC Current,13.7
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:25:00,DC Current,13.165479333333332
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:30:00,DC Current,12.109999433333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:35:00,DC Current,13.199555666666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:40:00,DC Current,10.397286733333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:45:00,DC Current,11.721586666666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:50:00,DC Current,10.152335033333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 11:55:00,DC Current,12.871588099999999
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:00:00,DC Current,12.1337426
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:05:00,DC Current,12.314992266666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:10:00,DC Current,11.957273
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:15:00,DC Current,7.6905871333333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:20:00,DC Current,12.7434351
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:25:00,DC Current,10.211537566666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:30:00,DC Current,11.591872633333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:35:00,DC Current,13.280004666666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:40:00,DC Current,13.35
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:45:00,DC Current,11.9550675
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:50:00,DC Current,6.176259866666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 12:55:00,DC Current,13.050042
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:00:00,DC Current,12.78
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:05:00,DC Current,13.127664766666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:10:00,DC Current,13.449470166666664
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:15:00,DC Current,10.748997566666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:20:00,DC Current,11.456638700000001
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:25:00,DC Current,13.273991200000001
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:30:00,DC Current,13.16
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:35:00,DC Current,13.16
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:40:00,DC Current,13.329998
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:45:00,DC Current,13.063849233333332
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:50:00,DC Current,3.465264666666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 13:55:00,DC Current,13.346652766666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:00:00,DC Current,13.338273033333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:05:00,DC Current,12.96
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:10:00,DC Current,13.129982
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:15:00,DC Current,6.794774100000001
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:20:00,DC Current,12.396796966666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:25:00,DC Current,13.025167733333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:30:00,DC Current,13.060420566666664
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:35:00,DC Current,13.443264333333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:40:00,DC Current,12.248985633333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:45:00,DC Current,2.6378353333333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:50:00,DC Current,7.371376933333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 14:55:00,DC Current,13.036971266666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:00:00,DC Current,10.159141
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:05:00,DC Current,4.9997258
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:10:00,DC Current,3.107522133333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:15:00,DC Current,2.099911333333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:20:00,DC Current,2.121986
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:25:00,DC Current,7.7875692333333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:30:00,DC Current,8.019868133333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:35:00,DC Current,3.8667601
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:40:00,DC Current,12.312619833333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:45:00,DC Current,13.116024000000001
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:50:00,DC Current,13.579673333333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 15:55:00,DC Current,13.96982
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:00:00,DC Current,14.554528200000002
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:05:00,DC Current,15.386085666666665
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:10:00,DC Current,15.581929200000001
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:15:00,DC Current,15.759593699999998
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:20:00,DC Current,15.762427633333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:25:00,DC Current,15.678497633333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:30:00,DC Current,15.792590266666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:35:00,DC Current,15.649773433333333
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:40:00,DC Current,15.339577033333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:45:00,DC Current,14.901208333333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:50:00,DC Current,14.3810341
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 16:55:00,DC Current,13.375761566666666
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:00:00,DC Current,12.1646296
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:05:00,DC Current,11.224995533333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:10:00,DC Current,9.879526533333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:15:00,DC Current,8.478831866666667
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:20:00,DC Current,4.805127
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:25:00,DC Current,1.7937615999999998
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:30:00,DC Current,1.05
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:35:00,DC Current,1.21986
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:40:00,DC Current,1.25
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:45:00,DC Current,1.25
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:50:00,DC Current,1.0702820000000002
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 17:55:00,DC Current,0.800158
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:00:00,DC Current,0.41220813333333334
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:05:00,DC Current,0.28013533333333335
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:10:00,DC Current,0.17
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:15:00,DC Current,0.0191253
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:20:00,DC Current,-0.01
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:25:00,DC Current,-0.01
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:30:00,DC Current,-0.13982466666666668
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:35:00,DC Current,-0.20999999999999996
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:40:00,DC Current,-0.073654
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 18:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 19:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 20:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:10:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:15:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:20:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:25:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:30:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:35:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:40:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:45:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:50:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 21:55:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 22:00:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 22:05:00,DC Current,0
2580,TB3 - QGFV C - INV01 - ENT07,2025-02-17 22:10:00,DC Current,0
